atlas_id	created_at	provider	west	south	east	north
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.676230517834	85.308889471121	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.676230517834	85.318363033043	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.676230517834	85.327836594965	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.676230517834	85.337320885722	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.676230517834	85.346794447645	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.676230517834	85.356278738402	27.682102169545
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.670634102962	85.289931618441	27.676506055474
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.670634102962	85.299405180363	27.676506055474
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.670634102962	85.308889471121	27.676506055474
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.670634102962	85.318363033043	27.676506055474
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.670634102962	85.327836594965	27.676506055474
